[FileName]-[Scan]	Xs	Vs
RH_Heart_TMTHF_FR3WO_duplicate.txt-53774	0.107671183	141081.1563
RH_Heart_TMTHF_FR3WO_duplicate.txt-53775	0.035502751	45035.42448
RH_Heart_TMTHF_FR3WO_duplicate.txt-53784	0.122802202	35523.25391
RH_Heart_TMTHF_FR3WO_duplicate.txt-53819	0.176726766	40180.59896
RH_Heart_TMTHF_FR3WO_duplicate.txt-53825	0.032350268	149749.5052
RH_Heart_TMTHF_FR3WO_duplicate.txt-53833	0.221338174	151878.4688
RH_Heart_TMTHF_FR3WO_duplicate.txt-53834	0.256994395	66764.31641
RH_Heart_TMTHF_FR3WO_duplicate.txt-53837	-0.005467264	38158.02995
RH_Heart_TMTHF_FR3WO_duplicate.txt-53849	-0.195070966	99732.11198
RH_Heart_TMTHF_FR3WO_duplicate.txt-53870	-0.016478647	351082.2917
RH_Heart_TMTHF_FR3WO_duplicate.txt-53878	0.082072734	17349.47851
RH_Heart_TMTHF_FR3WO_duplicate.txt-53903	0.163364385	15150.0498
RH_Heart_TMTHF_FR3WO_duplicate.txt-53943	0.357790117	15466.69401
RH_Heart_TMTHF_FR3WO_duplicate.txt-53974	0.484332647	23439.7168
RH_Heart_TMTHF_FR3WO_duplicate.txt-54001	-0.172023587	19200.69792
RH_Heart_TMTHF_FR3WO_duplicate.txt-54008	0.083454738	518018.8125
RH_Heart_TMTHF_FR3WO_duplicate.txt-54050	-0.085847845	165731.1511
RH_Heart_TMTHF_FR3WO_duplicate.txt-54062	0.100969636	78939.3151
RH_Heart_TMTHF_FR3WO_duplicate.txt-54068	-0.099251326	89690.79167
RH_Heart_TMTHF_FR3WO_duplicate.txt-54085	0.204408905	406304.0209
RH_Heart_TMTHF_FR3WO_duplicate.txt-54090	0.122578198	114903
RH_Heart_TMTHF_FR3WO_duplicate.txt-54094	0.234389032	16632.88021
RH_Heart_TMTHF_FR3WO_duplicate.txt-54099	0.213915989	34871.66537
RH_Heart_TMTHF_FR3WO_duplicate.txt-54101	0.229622767	28497.01628
RH_Heart_TMTHF_FR3WO_duplicate.txt-54133	-0.143833021	275020.2084
RH_Heart_TMTHF_FR3WO_duplicate.txt-54137	0.284988534	60560.02344
RH_Heart_TMTHF_FR3WO_duplicate.txt-54146	0.160889156	6331.75472
RH_Heart_TMTHF_FR3WO_duplicate.txt-54150	0.058206148	222247.0104
RH_Heart_TMTHF_FR3WO_duplicate.txt-54167	0.194575936	261047.724
RH_Heart_TMTHF_FR3WO_duplicate.txt-54174	-0.304031736	4472.608561
RH_Heart_TMTHF_FR3WO_duplicate.txt-54176	0.186204825	56428.32292
RH_Heart_TMTHF_FR3WO_duplicate.txt-54182	0.121239467	100482.6615
RH_Heart_TMTHF_FR3WO_duplicate.txt-54183	0.124612808	79820.38281
RH_Heart_TMTHF_FR3WO_duplicate.txt-54187	0.442690653	43026.32161
RH_Heart_TMTHF_FR3WO_duplicate.txt-54198	0.62839354	37841.58203
RH_Heart_TMTHF_FR3WO_duplicate.txt-54217	-0.042158644	141699.1016
RH_Heart_TMTHF_FR3WO_duplicate.txt-54219	0.291041528	286994.0313
RH_Heart_TMTHF_FR3WO_duplicate.txt-54226	-0.021454187	198514.8959
RH_Heart_TMTHF_FR3WO_duplicate.txt-54227	0.274352949	120850.1823
RH_Heart_TMTHF_FR3WO_duplicate.txt-54230	-0.028577141	121841.5234
RH_Heart_TMTHF_FR3WO_duplicate.txt-54237	0.174407099	96004.10158
RH_Heart_TMTHF_FR3WO_duplicate.txt-54238	0.06618276	68699.32031
RH_Heart_TMTHF_FR3WO_duplicate.txt-54257	0.122323181	59106.30339
RH_Heart_TMTHF_FR3WO_duplicate.txt-54272	-0.06627819	4680.096273
RH_Heart_TMTHF_FR3WO_duplicate.txt-54277	0.392231278	24143.65886
RH_Heart_TMTHF_FR3WO_duplicate.txt-54283	0.241129896	175367.1979
RH_Heart_TMTHF_FR3WO_duplicate.txt-54287	0.162687801	143138.25
RH_Heart_TMTHF_FR3WO_duplicate.txt-54290	0.132170406	51473.48568
RH_Heart_TMTHF_FR3WO_duplicate.txt-54304	0.206045953	177559.75
RH_Heart_TMTHF_FR3WO_duplicate.txt-54305	0.095058889	220067.6458
RH_Heart_TMTHF_FR3WO_duplicate.txt-54310	0.16188441	92257.47656
RH_Heart_TMTHF_FR3WO_duplicate.txt-54313	0.182235958	48369.87109
RH_Heart_TMTHF_FR3WO_duplicate.txt-54315	0.444423164	32258.83138
RH_Heart_TMTHF_FR3WO_duplicate.txt-54346	0.048251664	114127.1094
RH_Heart_TMTHF_FR3WO_duplicate.txt-54351	0.339235048	76759.32813
RH_Heart_TMTHF_FR3WO_duplicate.txt-54363	0.083071996	157036.125
RH_Heart_TMTHF_FR3WO_duplicate.txt-54373	0.140291888	28184.35352
RH_Heart_TMTHF_FR3WO_duplicate.txt-54379	0.131862627	10116.528
RH_Heart_TMTHF_FR3WO_duplicate.txt-54383	0.039053183	132148.7188
RH_Heart_TMTHF_FR3WO_duplicate.txt-54388	0.049568881	28110.19206
RH_Heart_TMTHF_FR3WO_duplicate.txt-54402	-0.019684043	234196.0156
RH_Heart_TMTHF_FR3WO_duplicate.txt-54403	0.251959903	45886.19531
RH_Heart_TMTHF_FR3WO_duplicate.txt-54405	0.170026079	78778.04688
RH_Heart_TMTHF_FR3WO_duplicate.txt-54411	0.219270244	31188.37695
RH_Heart_TMTHF_FR3WO_duplicate.txt-54415	0.165304328	11842.95247
RH_Heart_TMTHF_FR3WO_duplicate.txt-54423	0.176510145	16892.20898
RH_Heart_TMTHF_FR3WO_duplicate.txt-54431	0.360872999	166721.5
RH_Heart_TMTHF_FR3WO_duplicate.txt-54433	0.184647309	74909.92188
RH_Heart_TMTHF_FR3WO_duplicate.txt-54434	0.264985899	89877.90625
RH_Heart_TMTHF_FR3WO_duplicate.txt-54444	0.12955126	74559.5
RH_Heart_TMTHF_FR3WO_duplicate.txt-54445	0.185186788	58307.48698
RH_Heart_TMTHF_FR3WO_duplicate.txt-54446	0.078056152	62019.85807
RH_Heart_TMTHF_FR3WO_duplicate.txt-54451	0.162454545	48388.23568
RH_Heart_TMTHF_FR3WO_duplicate.txt-54452	0.222456579	67914.85026
RH_Heart_TMTHF_FR3WO_duplicate.txt-54453	0.176554817	34056.99414
RH_Heart_TMTHF_FR3WO_duplicate.txt-54454	0.108512737	15094.55469
RH_Heart_TMTHF_FR3WO_duplicate.txt-54456	0.269890286	12723.24284
RH_Heart_TMTHF_FR3WO_duplicate.txt-54469	0.062191747	24738.21029
RH_Heart_TMTHF_FR3WO_duplicate.txt-54474	0.13140298	122344.7031
RH_Heart_TMTHF_FR3WO_duplicate.txt-54509	0.177450994	35196.12109
RH_Heart_TMTHF_FR3WO_duplicate.txt-54519	0.218298125	27839.39648
RH_Heart_TMTHF_FR3WO_duplicate.txt-54522	0.043830863	128792.1823
RH_Heart_TMTHF_FR3WO_duplicate.txt-54523	0.152058301	16900.16406
RH_Heart_TMTHF_FR3WO_duplicate.txt-54546	0.08124607	282323.4531
RH_Heart_TMTHF_FR3WO_duplicate.txt-54560	0.200582464	59663.81641
RH_Heart_TMTHF_FR3WO_duplicate.txt-54561	0.239520164	52677.95703
RH_Heart_TMTHF_FR3WO_duplicate.txt-54575	-0.109360046	10375.83203
RH_Heart_TMTHF_FR3WO_duplicate.txt-54581	0.160764349	10349.2627
RH_Heart_TMTHF_FR3WO_duplicate.txt-54588	0.19093474	34506.91797
RH_Heart_TMTHF_FR3WO_duplicate.txt-54589	0.140315801	24716.82878
RH_Heart_TMTHF_FR3WO_duplicate.txt-54594	0.140278424	47302.2474
RH_Heart_TMTHF_FR3WO_duplicate.txt-54595	0.107256155	20975.74609
RH_Heart_TMTHF_FR3WO_duplicate.txt-54599	0.204164	20689.49805
RH_Heart_TMTHF_FR3WO_duplicate.txt-54604	0.161185097	30956.91927
RH_Heart_TMTHF_FR3WO_duplicate.txt-54608	0.106028637	54423.51172
RH_Heart_TMTHF_FR3WO_duplicate.txt-54611	0.3902956	20502.92188
RH_Heart_TMTHF_FR3WO_duplicate.txt-54617	0.273022575	10942.55957
RH_Heart_TMTHF_FR3WO_duplicate.txt-54631	0.127207504	26067.10156
RH_Heart_TMTHF_FR3WO_duplicate.txt-54636	0.204600569	24781.47591
RH_Heart_TMTHF_FR3WO_duplicate.txt-54638	0.225351972	145385.5208
RH_Heart_TMTHF_FR3WO_duplicate.txt-54645	0.036582352	178428.5573
RH_Heart_TMTHF_FR3WO_duplicate.txt-54647	-0.055572976	44365.53776
RH_Heart_TMTHF_FR3WO_duplicate.txt-54648	-0.012596282	28819.34505
RH_Heart_TMTHF_FR3WO_duplicate.txt-54671	0.238468622	158420.6406
RH_Heart_TMTHF_FR3WO_duplicate.txt-54684	0.483715436	33090.71094
RH_Heart_TMTHF_FR3WO_duplicate.txt-54718	0.13147635	35397.44922
RH_Heart_TMTHF_FR3WO_duplicate.txt-54736	0.020457559	451409.125
RH_Heart_TMTHF_FR3WO_duplicate.txt-54739	0.293157088	88291.36979
RH_Heart_TMTHF_FR3WO_duplicate.txt-54749	0.307586059	21708.69791
RH_Heart_TMTHF_FR3WO_duplicate.txt-54763	0.193430737	2833668.833
RH_Heart_TMTHF_FR3WO_duplicate.txt-54776	0.088232705	25435.45638
RH_Heart_TMTHF_FR3WO_duplicate.txt-54796	0.17132479	35539.35157
RH_Heart_TMTHF_FR3WO_duplicate.txt-54802	0.090269567	20487.60677
RH_Heart_TMTHF_FR3WO_duplicate.txt-54805	0.201035473	76535.80078
RH_Heart_TMTHF_FR3WO_duplicate.txt-54807	0.295709178	38644.6237
RH_Heart_TMTHF_FR3WO_duplicate.txt-54808	0.018834235	610212.6354
RH_Heart_TMTHF_FR3WO_duplicate.txt-54815	-0.044220102	93550.01563
RH_Heart_TMTHF_FR3WO_duplicate.txt-54816	-0.13664502	66509.53386
RH_Heart_TMTHF_FR3WO_duplicate.txt-54817	0.103266828	66312.36068
RH_Heart_TMTHF_FR3WO_duplicate.txt-54823	0.183112727	16958.63444
RH_Heart_TMTHF_FR3WO_duplicate.txt-54824	0.227952885	27341.41992
RH_Heart_TMTHF_FR3WO_duplicate.txt-54836	0.040066634	30044.6569
RH_Heart_TMTHF_FR3WO_duplicate.txt-54841	0.128801408	139110.974
RH_Heart_TMTHF_FR3WO_duplicate.txt-54868	0.388380368	49048.79167
RH_Heart_TMTHF_FR3WO_duplicate.txt-54874	0.239156057	15327.81348
RH_Heart_TMTHF_FR3WO_duplicate.txt-54877	0.180083956	211665.7084
RH_Heart_TMTHF_FR3WO_duplicate.txt-54882	0.007597531	41537.90625
RH_Heart_TMTHF_FR3WO_duplicate.txt-54886	0.471922775	9554.085774
RH_Heart_TMTHF_FR3WO_duplicate.txt-54903	0.162936801	60857.32422
RH_Heart_TMTHF_FR3WO_duplicate.txt-54915	0.026698525	28519.53711
RH_Heart_TMTHF_FR3WO_duplicate.txt-54919	0.091614832	109331.4636
RH_Heart_TMTHF_FR3WO_duplicate.txt-54923	0.168267045	58087.76172
RH_Heart_TMTHF_FR3WO_duplicate.txt-54924	0.160919384	86702.10418
RH_Heart_TMTHF_FR3WO_duplicate.txt-54925	0.157315421	183484.4844
RH_Heart_TMTHF_FR3WO_duplicate.txt-54962	0.220798278	1401133.292
RH_Heart_TMTHF_FR3WO_duplicate.txt-54964	0.095693781	143541.3438
RH_Heart_TMTHF_FR3WO_duplicate.txt-54984	0.084725777	566600.4583
RH_Heart_TMTHF_FR3WO_duplicate.txt-54997	0.168928523	25069.19141
RH_Heart_TMTHF_FR3WO_duplicate.txt-55001	0.101588723	19242.43425
RH_Heart_TMTHF_FR3WO_duplicate.txt-55006	0.062078614	272499.9688
RH_Heart_TMTHF_FR3WO_duplicate.txt-55008	0.120041744	22603.58984
RH_Heart_TMTHF_FR3WO_duplicate.txt-55015	0.204513314	101121.8568
RH_Heart_TMTHF_FR3WO_duplicate.txt-55026	0.343385153	454731.1354
RH_Heart_TMTHF_FR3WO_duplicate.txt-55036	0.146186484	118163.4375
RH_Heart_TMTHF_FR3WO_duplicate.txt-55038	0.284581511	36366.32813
RH_Heart_TMTHF_FR3WO_duplicate.txt-55057	0.031951993	107780.9089
RH_Heart_TMTHF_FR3WO_duplicate.txt-55090	-0.052478807	32594.75
RH_Heart_TMTHF_FR3WO_duplicate.txt-55094	-0.027627079	28949.27734
RH_Heart_TMTHF_FR3WO_duplicate.txt-55097	0.080909255	571709.3333
RH_Heart_TMTHF_FR3WO_duplicate.txt-55102	0.290217202	26954.81836
RH_Heart_TMTHF_FR3WO_duplicate.txt-55108	0.261427906	98201.31509
RH_Heart_TMTHF_FR3WO_duplicate.txt-55109	0.172071496	299405.8125
RH_Heart_TMTHF_FR3WO_duplicate.txt-55114	0.116176265	50613.32031
RH_Heart_TMTHF_FR3WO_duplicate.txt-55123	0.182133564	190866.9948
RH_Heart_TMTHF_FR3WO_duplicate.txt-55124	0.096894357	116757.8359
RH_Heart_TMTHF_FR3WO_duplicate.txt-55143	0.269908221	677350.0208
RH_Heart_TMTHF_FR3WO_duplicate.txt-55147	-0.071323421	105014.7084
RH_Heart_TMTHF_FR3WO_duplicate.txt-55148	-0.000432189	80570
RH_Heart_TMTHF_FR3WO_duplicate.txt-55161	0.1016944	92259.84897
RH_Heart_TMTHF_FR3WO_duplicate.txt-55184	0.539397537	549463.7813
RH_Heart_TMTHF_FR3WO_duplicate.txt-55212	0.078922958	91232.45313
RH_Heart_TMTHF_FR3WO_duplicate.txt-55222	-0.005112571	169698.5417
RH_Heart_TMTHF_FR3WO_duplicate.txt-55223	0.080188542	121051.25
RH_Heart_TMTHF_FR3WO_duplicate.txt-55247	0.074418366	192451.9636
RH_Heart_TMTHF_FR3WO_duplicate.txt-55255	0.128232493	53539.64844
RH_Heart_TMTHF_FR3WO_duplicate.txt-55273	0.210293163	45708.91537
RH_Heart_TMTHF_FR3WO_duplicate.txt-55278	0.038159322	31092.04818
RH_Heart_TMTHF_FR3WO_duplicate.txt-55283	-0.057079729	147293.3151
RH_Heart_TMTHF_FR3WO_duplicate.txt-55310	0.221479761	68564.46875
RH_Heart_TMTHF_FR3WO_duplicate.txt-55323	0.188620035	3655270.5
RH_Heart_TMTHF_FR3WO_duplicate.txt-55329	0.159987999	77214.88281
RH_Heart_TMTHF_FR3WO_duplicate.txt-55337	0.03889147	265203.2031
RH_Heart_TMTHF_FR3WO_duplicate.txt-55354	0.205782288	938667.5625
RH_Heart_TMTHF_FR3WO_duplicate.txt-55361	0.105471684	24400.07227
RH_Heart_TMTHF_FR3WO_duplicate.txt-55366	0.152827602	554570.6875
RH_Heart_TMTHF_FR3WO_duplicate.txt-55367	0.161964728	99952.69273
RH_Heart_TMTHF_FR3WO_duplicate.txt-55371	0.079917847	62496.25391
RH_Heart_TMTHF_FR3WO_duplicate.txt-55392	0.067251928	266173.6302
RH_Heart_TMTHF_FR3WO_duplicate.txt-55394	0.00028479	115763.6615
RH_Heart_TMTHF_FR3WO_duplicate.txt-55403	-0.129619548	247281.8333
RH_Heart_TMTHF_FR3WO_duplicate.txt-55408	-0.06453302	46361.59766
RH_Heart_TMTHF_FR3WO_duplicate.txt-55429	0.203811229	132386.2969
RH_Heart_TMTHF_FR3WO_duplicate.txt-55436	0.265286501	52383.91406
RH_Heart_TMTHF_FR3WO_duplicate.txt-55450	0.005466708	66382.41406
RH_Heart_TMTHF_FR3WO_duplicate.txt-55469	0.034860523	34831.58138
RH_Heart_TMTHF_FR3WO_duplicate.txt-55485	0.121035753	78148.35156
RH_Heart_TMTHF_FR3WO_duplicate.txt-55505	0.132669481	148326.2031
RH_Heart_TMTHF_FR3WO_duplicate.txt-55538	-0.106288673	507091.2813
RH_Heart_TMTHF_FR3WO_duplicate.txt-55539	0.227860178	408733.7084
RH_Heart_TMTHF_FR3WO_duplicate.txt-55558	0.102822355	124121.8672
RH_Heart_TMTHF_FR3WO_duplicate.txt-55572	0.304014279	93414.96616
RH_Heart_TMTHF_FR3WO_duplicate.txt-55579	0.209585854	36328.875
RH_Heart_TMTHF_FR3WO_duplicate.txt-55582	0.182935369	81185.66406
RH_Heart_TMTHF_FR3WO_duplicate.txt-55585	-0.011208402	218989.0625
RH_Heart_TMTHF_FR3WO_duplicate.txt-55590	0.125933154	46639.64063
RH_Heart_TMTHF_FR3WO_duplicate.txt-55593	0.073968697	282915.8073
RH_Heart_TMTHF_FR3WO_duplicate.txt-55607	0.041416979	159381.1198
RH_Heart_TMTHF_FR3WO_duplicate.txt-55615	-0.111261606	89443.92969
RH_Heart_TMTHF_FR3WO_duplicate.txt-55632	0.193989427	53007.93359
RH_Heart_TMTHF_FR3WO_duplicate.txt-55664	-0.01137739	69487.61979
RH_Heart_TMTHF_FR3WO_duplicate.txt-55685	-0.084389596	14215.764
RH_Heart_TMTHF_FR3WO_duplicate.txt-55693	-0.000720082	40741.31641
RH_Heart_TMTHF_FR3WO_duplicate.txt-55727	0.165662144	43192.31771
RH_Heart_TMTHF_FR3WO_duplicate.txt-55739	0.275275808	95131.37239
RH_Heart_TMTHF_FR3WO_duplicate.txt-55748	0.134336603	69965.8099
RH_Heart_TMTHF_FR3WO_duplicate.txt-55749	0.087685942	97893.54429
RH_Heart_TMTHF_FR3WO_duplicate.txt-55754	0.376282444	1165217.125
RH_Heart_TMTHF_FR3WO_duplicate.txt-55763	-0.123330394	10114.22119
RH_Heart_TMTHF_FR3WO_duplicate.txt-55771	0.133274115	38034.73828
RH_Heart_TMTHF_FR3WO_duplicate.txt-55796	0.482417063	74978.29427
RH_Heart_TMTHF_FR3WO_duplicate.txt-55803	0.00685161	75376.625
RH_Heart_TMTHF_FR3WO_duplicate.txt-55819	0.043477145	94780.61719
RH_Heart_TMTHF_FR3WO_duplicate.txt-55826	0.145717264	52764.13021
RH_Heart_TMTHF_FR3WO_duplicate.txt-55860	0.301908919	100344.7474
RH_Heart_TMTHF_FR3WO_duplicate.txt-55881	0.167713287	36887.29818
RH_Heart_TMTHF_FR3WO_duplicate.txt-55896	0.188500604	77849.78125
RH_Heart_TMTHF_FR3WO_duplicate.txt-55908	0.165947271	25651.70638
RH_Heart_TMTHF_FR3WO_duplicate.txt-55909	-0.006519285	9288.936036
RH_Heart_TMTHF_FR3WO_duplicate.txt-55912	0.121385851	50370.98307
RH_Heart_TMTHF_FR3WO_duplicate.txt-55946	0.049318074	21709.17188
RH_Heart_TMTHF_FR3WO_duplicate.txt-55955	0.296617478	33956.75065
RH_Heart_TMTHF_FR3WO_duplicate.txt-55962	-0.032741445	23482.8789
RH_Heart_TMTHF_FR3WO_duplicate.txt-55970	0.111948533	2385734.75
RH_Heart_TMTHF_FR3WO_duplicate.txt-55987	0.271764116	8246.619141
RH_Heart_TMTHF_FR3WO_duplicate.txt-56008	0.125306868	39984.07422
RH_Heart_TMTHF_FR3WO_duplicate.txt-56037	0.140198145	66946.625
RH_Heart_TMTHF_FR3WO_duplicate.txt-56077	0.260194436	48462.12109
RH_Heart_TMTHF_FR3WO_duplicate.txt-56105	0.112224218	54180.80729
RH_Heart_TMTHF_FR3WO_duplicate.txt-56109	0.147294586	86606.42188
RH_Heart_TMTHF_FR3WO_duplicate.txt-56111	0.086277668	30807.43945
RH_Heart_TMTHF_FR3WO_duplicate.txt-56116	0.200179833	522415.6563
RH_Heart_TMTHF_FR3WO_duplicate.txt-56125	-0.073441351	190642.4688
RH_Heart_TMTHF_FR3WO_duplicate.txt-56129	-0.27452884	14657.6276
RH_Heart_TMTHF_FR3WO_duplicate.txt-56135	0.272678998	16890.01074
RH_Heart_TMTHF_FR3WO_duplicate.txt-56149	0.311081297	33228.97721
RH_Heart_TMTHF_FR3WO_duplicate.txt-56158	0.012183242	61703.78125
RH_Heart_TMTHF_FR3WO_duplicate.txt-56168	0.16025556	36530.14844
RH_Heart_TMTHF_FR3WO_duplicate.txt-56169	0.072603499	38621.52474
RH_Heart_TMTHF_FR3WO_duplicate.txt-56177	0.24212551	23901.47786
RH_Heart_TMTHF_FR3WO_duplicate.txt-56185	-0.056632983	26891.89714
RH_Heart_TMTHF_FR3WO_duplicate.txt-56188	0.305612124	1253641.25
RH_Heart_TMTHF_FR3WO_duplicate.txt-56202	0.102710958	212458.3438
RH_Heart_TMTHF_FR3WO_duplicate.txt-56234	0.367655344	197231.5781
RH_Heart_TMTHF_FR3WO_duplicate.txt-56252	0.273442155	207586.3073
RH_Heart_TMTHF_FR3WO_duplicate.txt-56253	0.092209303	58434.95834
RH_Heart_TMTHF_FR3WO_duplicate.txt-56262	0.135469819	80026.46614
RH_Heart_TMTHF_FR3WO_duplicate.txt-56263	0.007776984	46397.6862
RH_Heart_TMTHF_FR3WO_duplicate.txt-56291	0.072739492	33721.08724
RH_Heart_TMTHF_FR3WO_duplicate.txt-56298	0.275094179	64310.91016
RH_Heart_TMTHF_FR3WO_duplicate.txt-56320	0.389982273	52606.98568
RH_Heart_TMTHF_FR3WO_duplicate.txt-56326	0.318796086	63053.81901
RH_Heart_TMTHF_FR3WO_duplicate.txt-56340	0.241601241	132961.3958
RH_Heart_TMTHF_FR3WO_duplicate.txt-56352	0.154220553	172632.9063
RH_Heart_TMTHF_FR3WO_duplicate.txt-56355	-0.090973216	10558.41797
RH_Heart_TMTHF_FR3WO_duplicate.txt-56368	0.14237737	34497.48438
RH_Heart_TMTHF_FR3WO_duplicate.txt-56373	-0.08545185	27637.86133
RH_Heart_TMTHF_FR3WO_duplicate.txt-56374	0.094527446	106877.8047
RH_Heart_TMTHF_FR3WO_duplicate.txt-56386	0.172997846	39722.77865
RH_Heart_TMTHF_FR3WO_duplicate.txt-56388	-0.09084817	30449.43294
RH_Heart_TMTHF_FR3WO_duplicate.txt-56417	0.152054544	192454.9583
RH_Heart_TMTHF_FR3WO_duplicate.txt-56437	0.090955508	132075.4219
RH_Heart_TMTHF_FR3WO_duplicate.txt-56456	-0.247549663	377859.5625
RH_Heart_TMTHF_FR3WO_duplicate.txt-56465	0.221521978	64824.9974
RH_Heart_TMTHF_FR3WO_duplicate.txt-56476	0.025784252	1450204.417
RH_Heart_TMTHF_FR3WO_duplicate.txt-56479	0.150108926	40117.55404
RH_Heart_TMTHF_FR3WO_duplicate.txt-56491	-0.093101739	117236.5521
RH_Heart_TMTHF_FR3WO_duplicate.txt-56504	0.349347505	53181.84505
RH_Heart_TMTHF_FR3WO_duplicate.txt-56515	0.267906748	80755.53125
RH_Heart_TMTHF_FR3WO_duplicate.txt-56527	0.149048202	52956.41276
RH_Heart_TMTHF_FR3WO_duplicate.txt-56583	0.041645388	272570.8281
RH_Heart_TMTHF_FR3WO_duplicate.txt-56590	-1.417884294	92755.42188
RH_Heart_TMTHF_FR3WO_duplicate.txt-56630	0.145496045	234862.2709
RH_Heart_TMTHF_FR3WO_duplicate.txt-56636	0.096511271	366413.7292
RH_Heart_TMTHF_FR3WO_duplicate.txt-56639	0.091019225	54162.25391
RH_Heart_TMTHF_FR3WO_duplicate.txt-56660	-0.064738806	1094235.75
RH_Heart_TMTHF_FR3WO_duplicate.txt-56668	0.100629223	18924.97721
RH_Heart_TMTHF_FR3WO_duplicate.txt-56673	0.09969307	134145.4974
RH_Heart_TMTHF_FR3WO_duplicate.txt-56681	0.178012288	115243.3906
RH_Heart_TMTHF_FR3WO_duplicate.txt-56691	0.03172293	3603526
RH_Heart_TMTHF_FR3WO_duplicate.txt-56696	-0.028084102	15993.66895
RH_Heart_TMTHF_FR3WO_duplicate.txt-56705	0.008969432	564791.3646
RH_Heart_TMTHF_FR3WO_duplicate.txt-56730	0.128877247	38160.33854
RH_Heart_TMTHF_FR3WO_duplicate.txt-56737	0.137562744	321908.6042
RH_Heart_TMTHF_FR3WO_duplicate.txt-56759	-0.264226802	62530.74349
RH_Heart_TMTHF_FR3WO_duplicate.txt-56774	0.027617056	35382.0319
RH_Heart_TMTHF_FR3WO_duplicate.txt-56789	0.261280071	96116.09114
RH_Heart_TMTHF_FR3WO_duplicate.txt-56802	-0.39204536	63561.57422
RH_Heart_TMTHF_FR3WO_duplicate.txt-56811	0.246775748	104206.7188
RH_Heart_TMTHF_FR3WO_duplicate.txt-5682	0.008729435	12720.31055
RH_Heart_TMTHF_FR3WO_duplicate.txt-56845	0.035391282	144548.2448
RH_Heart_TMTHF_FR3WO_duplicate.txt-56848	0.004339171	964656.6875
RH_Heart_TMTHF_FR3WO_duplicate.txt-56859	0.064556658	1546207.708
RH_Heart_TMTHF_FR3WO_duplicate.txt-56860	0.143556445	28030.95052
RH_Heart_TMTHF_FR3WO_duplicate.txt-56867	0.224414364	466118.3646
RH_Heart_TMTHF_FR3WO_duplicate.txt-56873	-0.37829477	1150663.729
RH_Heart_TMTHF_FR3WO_duplicate.txt-56888	-0.212795823	91388.93489
RH_Heart_TMTHF_FR3WO_duplicate.txt-56900	-0.018560742	162887.4271
RH_Heart_TMTHF_FR3WO_duplicate.txt-56907	0.132425379	60039.60547
RH_Heart_TMTHF_FR3WO_duplicate.txt-56931	-0.058878844	36255.04688
RH_Heart_TMTHF_FR3WO_duplicate.txt-56950	0.040234964	158078.0833
RH_Heart_TMTHF_FR3WO_duplicate.txt-56954	0.086941115	152106.8646
RH_Heart_TMTHF_FR3WO_duplicate.txt-56966	0.538950178	5953.462402
RH_Heart_TMTHF_FR3WO_duplicate.txt-56984	-0.012527003	33629.43359
RH_Heart_TMTHF_FR3WO_duplicate.txt-57045	0.127798021	46560.13281
RH_Heart_TMTHF_FR3WO_duplicate.txt-57066	0.135374616	79269.85677
RH_Heart_TMTHF_FR3WO_duplicate.txt-57068	0.337983434	266834.25
RH_Heart_TMTHF_FR3WO_duplicate.txt-57086	0.134039542	551558.6875
RH_Heart_TMTHF_FR3WO_duplicate.txt-57103	0.249664443	362817.7917
RH_Heart_TMTHF_FR3WO_duplicate.txt-57110	-0.124977848	40577.65104
RH_Heart_TMTHF_FR3WO_duplicate.txt-57128	0.289825208	62793.00261
RH_Heart_TMTHF_FR3WO_duplicate.txt-57153	0.11296444	75779.07812
RH_Heart_TMTHF_FR3WO_duplicate.txt-57168	0.184692744	173448.6458
RH_Heart_TMTHF_FR3WO_duplicate.txt-57180	0.177812599	32282.28125
RH_Heart_TMTHF_FR3WO_duplicate.txt-57204	-0.062874821	28719.67644
RH_Heart_TMTHF_FR3WO_duplicate.txt-57272	0.303833836	1085657.063
RH_Heart_TMTHF_FR3WO_duplicate.txt-57327	0.143007347	180157.9687
RH_Heart_TMTHF_FR3WO_duplicate.txt-57329	0.22283007	13047.59408
RH_Heart_TMTHF_FR3WO_duplicate.txt-57330	0.102088489	55623.99219
RH_Heart_TMTHF_FR3WO_duplicate.txt-57341	0.130754361	391554.9063
RH_Heart_TMTHF_FR3WO_duplicate.txt-57342	0.120996598	39431.78906
RH_Heart_TMTHF_FR3WO_duplicate.txt-57351	-0.234882531	217344.3802
RH_Heart_TMTHF_FR3WO_duplicate.txt-57354	-0.013126328	177163.7344
RH_Heart_TMTHF_FR3WO_duplicate.txt-57373	0.033475275	4183.339356
RH_Heart_TMTHF_FR3WO_duplicate.txt-57376	0.14165766	149499.5313
RH_Heart_TMTHF_FR3WO_duplicate.txt-57399	-0.054664599	25071.33463
RH_Heart_TMTHF_FR3WO_duplicate.txt-57454	0.051277062	750269.1458
RH_Heart_TMTHF_FR3WO_duplicate.txt-57544	-0.09355313	111781.8359
RH_Heart_TMTHF_FR3WO_duplicate.txt-57556	0.378924034	597720.3125
RH_Heart_TMTHF_FR3WO_duplicate.txt-57577	0.136123918	3828798.25
RH_Heart_TMTHF_FR3WO_duplicate.txt-5758	-0.151164523	7295.390462
RH_Heart_TMTHF_FR3WO_duplicate.txt-57589	0.229744965	191038.9584
RH_Heart_TMTHF_FR3WO_duplicate.txt-57621	0.194954405	34482.4375
